Date,metric,ticker,value
2016-11-08,Open,3UKL.L,15870.0
2016-11-09,Open,3UKL.L,15327.0
2016-11-10,Open,3UKL.L,17048.0
2016-11-11,Open,3UKL.L,15960.0
2016-11-14,Open,3UKL.L,15940.0
2016-11-15,Open,3UKL.L,15855.0
2016-11-16,Open,3UKL.L,15570.0
2016-11-17,Open,3UKL.L,15650.0
2016-11-18,Open,3UKL.L,15580.0
2016-11-21,Open,3UKL.L,15925.0
2016-11-22,Open,3UKL.L,16090.0
2016-11-23,Open,3UKL.L,16300.0
2016-11-24,Open,3UKL.L,15930.0
2016-11-25,Open,3UKL.L,16090.0
2016-11-28,Open,3UKL.L,15760.0
2016-11-29,Open,3UKL.L,15575.0
2016-11-30,Open,3UKL.L,15840.0
2016-12-01,Open,3UKL.L,15598.0
2016-12-02,Open,3UKL.L,15200.0
2016-12-05,Open,3UKL.L,15582.0
2016-12-06,Open,3UKL.L,15445.0
2016-12-07,Open,3UKL.L,16120.0
2016-12-08,Open,3UKL.L,16670.0
2016-12-09,Open,3UKL.L,16900.0
2016-12-12,Open,3UKL.L,17120.0
2016-12-13,Open,3UKL.L,16976.0
2016-12-14,Open,3UKL.L,16970.0
2016-12-15,Open,3UKL.L,16886.0
2016-12-16,Open,3UKL.L,17365.0
2016-12-19,Open,3UKL.L,17300.0
2016-12-20,Open,3UKL.L,17450.0
2016-12-21,Open,3UKL.L,17560.0
2016-12-22,Open,3UKL.L,17585.0
2016-12-23,Open,3UKL.L,17770.0
2016-12-28,Open,3UKL.L,17940.0
2016-12-29,Open,3UKL.L,18030.0
2016-12-30,Open,3UKL.L,18230.0
2017-01-03,Open,3UKL.L,18546.0
2017-01-04,Open,3UKL.L,18635.0
2017-01-05,Open,3UKL.L,18820.0
2017-01-06,Open,3UKL.L,18785.0
2017-01-09,Open,3UKL.L,19085.0
2017-01-10,Open,3UKL.L,19242.0
2017-01-11,Open,3UKL.L,19420.0
2017-01-12,Open,3UKL.L,19370.0
2017-01-13,Open,3UKL.L,19765.0
2017-01-16,Open,3UKL.L,20002.0
2017-01-17,Open,3UKL.L,19629.0
2017-01-18,Open,3UKL.L,19219.0
2017-01-19,Open,3UKL.L,19075.0
2017-01-20,Open,3UKL.L,18900.0
2017-01-23,Open,3UKL.L,18446.0
2017-01-24,Open,3UKL.L,18530.0
2017-01-25,Open,3UKL.L,18570.0
2017-01-26,Open,3UKL.L,18590.0
2017-01-27,Open,3UKL.L,18500.0
2017-01-30,Open,3UKL.L,18260.0
2017-01-31,Open,3UKL.L,18280.0
2017-02-01,Open,3UKL.L,18100.0
2017-02-02,Open,3UKL.L,17963.0
2017-02-03,Open,3UKL.L,18610.0
2017-02-06,Open,3UKL.L,18770.0
2017-02-07,Open,3UKL.L,18800.0
2017-02-08,Open,3UKL.L,18375.0
2017-02-09,Open,3UKL.L,18935.0
2017-02-10,Open,3UKL.L,19318.0
2017-02-13,Open,3UKL.L,19292.0
2017-02-14,Open,3UKL.L,19275.0
2017-02-15,Open,3UKL.L,19500.0
2017-02-16,Open,3UKL.L,19620.0
2017-02-17,Open,3UKL.L,19420.0
2017-02-20,Open,3UKL.L,19800.5
2017-02-21,Open,3UKL.L,19540.0
2017-02-22,Open,3UKL.L,19704.0
2017-02-23,Open,3UKL.L,20002.0
2017-02-24,Open,3UKL.L,19710.0
2017-02-27,Open,3UKL.L,19715.0
2017-02-28,Open,3UKL.L,19630.0
2017-03-01,Open,3UKL.L,20015.0
2017-03-02,Open,3UKL.L,20675.0
2017-03-03,Open,3UKL.L,20540.0
2017-03-06,Open,3UKL.L,20341.0
2017-03-07,Open,3UKL.L,20290.0
2017-03-08,Open,3UKL.L,20330.0
2017-03-09,Open,3UKL.L,19950.0
2017-03-10,Open,3UKL.L,20515.0
2017-03-13,Open,3UKL.L,20380.0
2017-03-14,Open,3UKL.L,20450.0
2017-03-15,Open,3UKL.L,20580.0
2017-03-16,Open,3UKL.L,21032.0
2017-03-17,Open,3UKL.L,21153.0
2017-03-20,Open,3UKL.L,20890.0
2017-03-21,Open,3UKL.L,21005.0
2017-03-22,Open,3UKL.L,20218.0
2017-03-23,Open,3UKL.L,20100.0
2017-03-24,Open,3UKL.L,20273.0
2017-03-27,Open,3UKL.L,19810.0
2017-03-28,Open,3UKL.L,19950.0
2017-03-29,Open,3UKL.L,20480.0
2017-03-30,Open,3UKL.L,20610.0
2017-03-31,Open,3UKL.L,20350.0
2017-04-03,Open,3UKL.L,20185.0
2017-04-04,Open,3UKL.L,20200.0
2017-04-05,Open,3UKL.L,20305.0
2017-04-06,Open,3UKL.L,19872.0
2017-04-07,Open,3UKL.L,20419.0
2017-04-10,Open,3UKL.L,20490.0
2017-04-11,Open,3UKL.L,20680.0
2017-04-12,Open,3UKL.L,20706.0
2017-04-13,Open,3UKL.L,20188.0
2017-04-18,Open,3UKL.L,20035.0
2017-04-19,Open,3UKL.L,18755.0
2017-04-20,Open,3UKL.L,18502.0
2017-04-21,Open,3UKL.L,18690.0
2017-04-24,Open,3UKL.L,19446.0
2017-04-25,Open,3UKL.L,19830.0
2017-04-26,Open,3UKL.L,19830.0
2017-04-27,Open,3UKL.L,19650.0
2017-04-28,Open,3UKL.L,19385.0
2017-05-02,Open,3UKL.L,19565.0
2017-05-03,Open,3UKL.L,19505.0
2017-05-04,Open,3UKL.L,19730.0
2017-05-05,Open,3UKL.L,19980.0
2017-05-08,Open,3UKL.L,20218.0
2017-05-09,Open,3UKL.L,20175.0
2017-05-10,Open,3UKL.L,20602.0
2017-05-11,Open,3UKL.L,20957.0
2017-05-12,Open,3UKL.L,21120.0
2017-05-15,Open,3UKL.L,21449.0
2017-05-16,Open,3UKL.L,21529.0
2017-05-17,Open,3UKL.L,21898.0
2017-05-18,Open,3UKL.L,21432.0
2017-05-19,Open,3UKL.L,21695.0
2017-05-22,Open,3UKL.L,21950.0
2017-05-23,Open,3UKL.L,22115.0
2017-05-24,Open,3UKL.L,21944.0
2017-05-25,Open,3UKL.L,22265.919921875
2017-05-26,Open,3UKL.L,22195.0
2017-05-30,Open,3UKL.L,22126.51953125
2017-05-31,Open,3UKL.L,22513.0
2017-06-01,Open,3UKL.L,22504.0
2017-06-02,Open,3UKL.L,22775.0
2017-06-05,Open,3UKL.L,22588.359375
2017-06-06,Open,3UKL.L,22145.0
2017-06-07,Open,3UKL.L,22159.0
2017-06-08,Open,3UKL.L,22035.0
2017-06-09,Open,3UKL.L,22264.0
2017-06-12,Open,3UKL.L,22180.0
2017-06-13,Open,3UKL.L,22480.0
2017-06-14,Open,3UKL.L,22425.0
2017-06-15,Open,3UKL.L,21735.0
2017-06-16,Open,3UKL.L,21645.0
2017-06-19,Open,3UKL.L,22340.0
2017-06-20,Open,3UKL.L,22450.0
2017-06-21,Open,3UKL.L,21615.0
2017-06-22,Open,3UKL.L,21450.0
2017-06-23,Open,3UKL.L,21400.0
2017-06-26,Open,3UKL.L,21761.0
2017-06-27,Open,3UKL.L,21543.0
2017-06-28,Open,3UKL.L,21208.0
2017-06-29,Open,3UKL.L,21439.0
2017-06-30,Open,3UKL.L,20858.0
2017-07-03,Open,3UKL.L,20820.0
2017-07-04,Open,3UKL.L,20750.0
2017-07-05,Open,3UKL.L,21015.0
2017-07-06,Open,3UKL.L,20700.0
2017-07-07,Open,3UKL.L,20633.0
2017-07-10,Open,3UKL.L,21085.0
2017-07-11,Open,3UKL.L,20615.0
2017-07-12,Open,3UKL.L,21060.0
2017-07-13,Open,3UKL.L,21435.0
2017-07-14,Open,3UKL.L,21225.0
2017-07-17,Open,3UKL.L,21400.0
2017-07-18,Open,3UKL.L,20887.0
2017-07-19,Open,3UKL.L,21240.0
2017-07-20,Open,3UKL.L,21740.0
2017-07-21,Open,3UKL.L,22000.0
2017-07-24,Open,3UKL.L,21400.0
2017-07-25,Open,3UKL.L,21345.0
2017-07-26,Open,3UKL.L,21880.0
2017-07-27,Open,3UKL.L,21644.0
2017-07-28,Open,3UKL.L,21275.0
2017-07-31,Open,3UKL.L,21135.0
2017-08-01,Open,3UKL.L,21222.0
2017-08-02,Open,3UKL.L,21125.0
2017-08-03,Open,3UKL.L,21422.0
2017-08-04,Open,3UKL.L,22160.0
2017-08-07,Open,3UKL.L,22280.0
2017-08-08,Open,3UKL.L,22390.0
2017-08-09,Open,3UKL.L,22190.0
2017-08-10,Open,3UKL.L,21645.0
2017-08-11,Open,3UKL.L,20911.0
2017-08-14,Open,3UKL.L,21135.0
2017-08-15,Open,3UKL.L,21713.0
2017-08-16,Open,3UKL.L,21769.0
2017-08-17,Open,3UKL.L,21490.0
2017-08-18,Open,3UKL.L,21100.0
2017-08-21,Open,3UKL.L,20795.0
2017-08-22,Open,3UKL.L,21261.0
2017-08-23,Open,3UKL.L,21440.0
2017-08-24,Open,3UKL.L,21620.0
2017-08-25,Open,3UKL.L,21896.0
2017-08-29,Open,3UKL.L,21101.0
2017-08-30,Open,3UKL.L,21403.0
2017-08-31,Open,3UKL.L,21691.0
2017-09-01,Open,3UKL.L,22003.0
2017-09-04,Open,3UKL.L,21631.0
2017-09-05,Open,3UKL.L,21900.0
2017-09-06,Open,3UKL.L,21060.0
2017-09-07,Open,3UKL.L,21200.0
2017-09-08,Open,3UKL.L,21480.0
2017-09-11,Open,3UKL.L,21760.0
2017-09-12,Open,3UKL.L,21800.0
2017-09-13,Open,3UKL.L,21260.0
2017-09-14,Open,3UKL.L,21300.0
2017-09-15,Open,3UKL.L,20455.0
2017-09-18,Open,3UKL.L,20250.0
2017-09-19,Open,3UKL.L,20277.0
2017-09-20,Open,3UKL.L,20506.0
2017-09-21,Open,3UKL.L,20439.0
2017-09-22,Open,3UKL.L,20310.0
2017-09-25,Open,3UKL.L,20749.0
2017-09-26,Open,3UKL.L,20626.599609375
2017-09-27,Open,3UKL.L,20610.0
2017-09-28,Open,3UKL.L,20815.0
2017-09-29,Open,3UKL.L,21075.0
2017-10-02,Open,3UKL.L,21439.0
2017-10-03,Open,3UKL.L,21840.0
2017-10-04,Open,3UKL.L,22072.0
2017-10-05,Open,3UKL.L,22330.0
2017-10-06,Open,3UKL.L,22600.0
2017-10-09,Open,3UKL.L,22460.0
2017-10-10,Open,3UKL.L,22646.0
2017-10-11,Open,3UKL.L,22793.0
2017-10-12,Open,3UKL.L,22820.0
2017-10-13,Open,3UKL.L,22730.0
2017-10-16,Open,3UKL.L,22900.0
2017-10-17,Open,3UKL.L,22768.0
2017-10-18,Open,3UKL.L,22800.0
2017-10-19,Open,3UKL.L,22764.0
2017-10-20,Open,3UKL.L,22902.0
2017-10-23,Open,3UKL.L,22766.0
2017-10-24,Open,3UKL.L,22670.0
2017-10-25,Open,3UKL.L,22655.0
2017-10-26,Open,3UKL.L,22270.0
2017-10-27,Open,3UKL.L,22465.0
2017-10-30,Open,3UKL.L,22380.0
2017-10-31,Open,3UKL.L,22490.0
2017-11-01,Open,3UKL.L,22688.0
2017-11-02,Open,3UKL.L,22339.0
2017-11-03,Open,3UKL.L,23196.0
2017-11-06,Open,3UKL.L,22929.0
2017-11-07,Open,3UKL.L,22890.0
2017-11-08,Open,3UKL.L,22628.0
2017-11-09,Open,3UKL.L,22600.0
2017-11-10,Open,3UKL.L,22410.0
2017-11-13,Open,3UKL.L,22095.0
2017-11-14,Open,3UKL.L,21914.0
2017-11-15,Open,3UKL.L,21550.0
2017-11-16,Open,3UKL.L,21535.0
2017-11-17,Open,3UKL.L,21434.0
2017-11-20,Open,3UKL.L,21546.0
2017-11-21,Open,3UKL.L,21500.0
2017-11-22,Open,3UKL.L,22035.0
2017-11-23,Open,3UKL.L,21625.0
2017-11-24,Open,3UKL.L,21820.0
2017-11-27,Open,3UKL.L,21875.0
2017-11-28,Open,3UKL.L,22180.0
2017-11-29,Open,3UKL.L,22030.0
2017-11-30,Open,3UKL.L,21538.0
2017-12-01,Open,3UKL.L,21017.0
2017-12-04,Open,3UKL.L,21124.0
2017-12-05,Open,3UKL.L,21264.0
2017-12-06,Open,3UKL.L,20891.0
2017-12-07,Open,3UKL.L,21272.0
2017-12-08,Open,3UKL.L,21125.0
2017-12-11,Open,3UKL.L,22242.0
2017-12-12,Open,3UKL.L,22403.0
2017-12-13,Open,3UKL.L,22610.0
2017-12-14,Open,3UKL.L,22520.0
2017-12-15,Open,3UKL.L,22190.0
2017-12-18,Open,3UKL.L,22890.0
2017-12-19,Open,3UKL.L,23150.0
2017-12-20,Open,3UKL.L,23041.0
2017-12-21,Open,3UKL.L,22915.0
2017-12-22,Open,3UKL.L,23580.0
2017-12-27,Open,3UKL.L,23666.0
2017-12-28,Open,3UKL.L,23790.0
2017-12-29,Open,3UKL.L,24000.0
2018-01-02,Open,3UKL.L,24125.0
2018-01-03,Open,3UKL.L,24175.0
2018-01-04,Open,3UKL.L,24333.0
2018-01-05,Open,3UKL.L,24490.0
2018-01-08,Open,3UKL.L,24695.0
2018-01-09,Open,3UKL.L,24749.0
2018-01-10,Open,3UKL.L,24740.0
2018-01-11,Open,3UKL.L,24900.0
2018-01-12,Open,3UKL.L,25257.0
2018-01-15,Open,3UKL.L,25246.0
2018-01-16,Open,3UKL.L,25280.0
2018-01-17,Open,3UKL.L,24815.0
2018-01-18,Open,3UKL.L,24497.0
2018-01-19,Open,3UKL.L,24490.0
2018-01-22,Open,3UKL.L,24765.9609375
2018-01-23,Open,3UKL.L,24815.0
2018-01-24,Open,3UKL.L,24459.880859375
2018-01-25,Open,3UKL.L,23870.0
2018-01-26,Open,3UKL.L,24000.0
2018-01-29,Open,3UKL.L,24224.0
2018-01-30,Open,3UKL.L,23793.0
2018-01-31,Open,3UKL.L,23386.0
2018-02-01,Open,3UKL.L,23050.0
2018-02-02,Open,3UKL.L,22300.0
2018-02-05,Open,3UKL.L,21300.0
2018-02-06,Open,3UKL.L,19238.0
2018-02-07,Open,3UKL.L,19871.0
2018-02-08,Open,3UKL.L,20101.0
2018-02-09,Open,3UKL.L,19324.0
2018-02-12,Open,3UKL.L,19528.0
2018-02-13,Open,3UKL.L,19790.0
2018-02-14,Open,3UKL.L,19950.0
2018-02-15,Open,3UKL.L,20490.0
2018-02-16,Open,3UKL.L,20685.0
2018-02-19,Open,3UKL.L,20800.0
2018-02-20,Open,3UKL.L,20100.0
2018-02-21,Open,3UKL.L,20280.0
2018-02-22,Open,3UKL.L,20295.0
2018-02-23,Open,3UKL.L,20410.0
2018-02-26,Open,3UKL.L,20800.0
2018-02-27,Open,3UKL.L,21100.0
2018-02-28,Open,3UKL.L,20690.0
2018-03-01,Open,3UKL.L,20296.0
2018-03-02,Open,3UKL.L,19767.0
2018-03-05,Open,3UKL.L,19399.0
2018-03-06,Open,3UKL.L,19990.0
2018-03-07,Open,3UKL.L,19700.0
2018-03-08,Open,3UKL.L,19917.0
2018-03-09,Open,3UKL.L,20258.0
2018-03-12,Open,3UKL.L,20470.0
2018-03-13,Open,3UKL.L,20165.0
2018-03-14,Open,3UKL.L,19710.0
2018-03-15,Open,3UKL.L,19875.0
2018-03-16,Open,3UKL.L,19863.0
2018-03-19,Open,3UKL.L,19335.0
2018-03-20,Open,3UKL.L,18940.0
2018-03-21,Open,3UKL.L,18825.0
2018-03-22,Open,3UKL.L,18634.0
2018-03-23,Open,3UKL.L,17800.0
2018-03-26,Open,3UKL.L,18120.0
2018-03-27,Open,3UKL.L,18620.0
